0,0.07,0.8595363156664945,Gamma,1.3535413850820945,10.427965547219467
600,0.10666666666666667,0.9364222160669861,Gamma,1.1403983570365321,7.957202760084264
1200,0.12833333333333333,0.7854853805625558,Gamma,1.6207789486978854,4.688535073334327
1800,0.12333333333333334,0.7579049977824214,Gamma,1.7408865028779024,4.58972584750112
2400,0.12333333333333334,0.9359210339231604,Gamma,1.141620041996556,7.123210615697157
3000,0.14166666666666666,0.7926355871470038,Gamma,1.5916693959439459,4.4128794939099105
3600,0.15833333333333333,0.7597420289204907,Gamma,1.7324778689403622,3.616527117210247
4200,0.145,0.7242098765845482,Gamma,1.9066505953384727,3.431422239955078
4800,0.14833333333333334,0.831895348405465,Gamma,1.4449825689885636,4.5622444022397275
5400,0.17333333333333334,0.7856842182158543,Gamma,1.619958692697654,3.4644356951202746
6000,0.175,0.8108405406562302,Gamma,1.5209995687185511,3.6517673331499827
6600,0.185,0.7679555345561117,Gamma,1.695617346057145,3.205241825019208
7200,0.2,0.7301144630961406,Gamma,1.8759363412622554,2.651950733978704
7800,0.17833333333333334,0.7543152007814647,Gamma,1.757495739202158,3.159480539326999
8400,0.16166666666666665,0.7244133770665118,Gamma,1.9055795223090524,3.234061000665588
9000,0.19333333333333333,0.6898381571882208,Gamma,2.1013847400489714,2.4757794795985286
9600,0.19333333333333333,0.789523855934861,Gamma,1.6042405363258203,3.202588155209864
10200,0.14833333333333334,0.7858839635449354,Gamma,1.61913531907209,4.094876452182773
10800,0.20333333333333334,0.7627125956281113,Gamma,1.719009049676465,2.8711429202644543
11400,0.19,0.6929812347976083,Gamma,2.082365936557853,2.531319136096358
12000,0.19333333333333333,0.7814419762358928,Gamma,1.637595090067082,3.1374480765405712
12600,0.19833333333333333,0.7364388992618741,Gamma,1.8438541266408983,2.714036898984822
13200,0.19333333333333333,0.8634119094802636,Gamma,1.341417384479305,3.845419855178095
13800,0.22333333333333333,0.7545205512051999,Gamma,1.756539228801057,2.5618257167088667
14400,0.31666666666666665,0.7420478626299497,Gamma,1.8160849651645457,1.7336758504107919
15000,0.305,0.779952924159711,Gamma,1.6438539090610362,1.982519559890889
15600,0.29833333333333334,0.8390636081199715,Gamma,1.4203985800772652,2.3605298582219385
16200,0.31166666666666665,0.8511142299182463,Gamma,1.380461492960274,2.3304618929681804
16800,0.315,0.73806639176191,Gamma,1.8357314151364468,1.724763275240983
17400,0.3516666666666667,0.7625289161980491,Gamma,1.7198373058763634,1.6415340094818576
18000,0.36333333333333334,0.7803423546046705,Gamma,1.642213585399257,1.6800073395672115
18600,0.37833333333333335,0.8435483598766917,Gamma,1.4053355396955616,1.865482118196202
19200,0.35333333333333333,0.7740540910833071,Gamma,1.669004006971147,1.6893124178253576
19800,0.30666666666666664,0.8901083288575533,Gamma,1.2621595870029563,2.574938732002925
20400,0.33666666666666667,0.7921825199985876,Gamma,1.5934905402814177,1.8591652186131333
21000,0.265,0.800933193100362,Gamma,1.558861082919887,2.41552528049102
21600,0.2966666666666667,0.7439700342381502,Gamma,1.806712766738565,1.8675206753116125
22200,0.285,0.7745412719871333,Gamma,1.6669050841637005,2.112827170946226
22800,0.28,0.7808340044488004,Weibull,1.2961527142491314,3.8842908645142056
23400,0.285,0.9357258702079433,Gamma,1.142096305543803,3.0617743529547603
24000,0.24333333333333335,0.7854115055526073,Gamma,1.6210838607228732,2.531945848656994
24600,0.27666666666666667,0.8235607717716009,Gamma,1.4743775052461212,2.462693157780422
25200,0.23333333333333334,0.7564134166272295,Gamma,1.747759024345907,2.4289109777947115
25800,0.22333333333333333,0.8056707349867364,Gamma,1.5405820116944107,2.9173526755687575
26400,0.14333333333333334,0.8333703171941641,Gamma,1.439872192326352,4.873471762656666
27000,0.14833333333333334,0.7293927554084932,Gamma,1.8796505198535276,3.56193511066094
27600,0.10166666666666667,0.8099569075357719,Gamma,1.524320087880436,6.36824908123086
28200,0.043333333333333335,0.7881924417174997,Gamma,1.6096648781836274,14.24013178825022
28800,0,0,,0,0
29400,0,0,,0,0
30000,0,0,,0,0
30600,0,0,,0,0
31200,0,0,,0,0
31800,0,0,,0,0
32400,0,0,,0,0
33000,0,0,,0,0
33600,0,0,,0,0
34200,0,0,,0,0
34800,0,0,,0,0
35400,0,0,,0,0
36000,0,0,,0,0
36600,0,0,,0,0
37200,0,0,,0,0
37800,0,0,,0,0
38400,0,0,,0,0
39000,0,0,,0,0
39600,0,0,,0,0
40200,0,0,,0,0
40800,0,0,,0,0
41400,0,0,,0,0
42000,0,0,,0,0
42600,0,0,,0,0
43200,0,0,,0,0
43800,0,0,,0,0
44400,0,0,,0,0
45000,0,0,,0,0
45600,0,0,,0,0
46200,0,0,,0,0
46800,0,0,,0,0
47400,0,0,,0,0
48000,0,0,,0,0
48600,0,0,,0,0
49200,0,0,,0,0
49800,0,0,,0,0
50400,0,0,,0,0
51000,0,0,,0,0
51600,0,0,,0,0
52200,0,0,,0,0
52800,0,0,,0,0
53400,0,0,,0,0
54000,0,0,,0,0
54600,0,0,,0,0
55200,0,0,,0,0
55800,0,0,,0,0
56400,0,0,,0,0
57000,0,0,,0,0
57600,0,0,,0,0
58200,0,0,,0,0
58800,0,0,,0,0
59400,0,0,,0,0
60000,0,0,,0,0
60600,0,0,,0,0
61200,0,0,,0,0
61800,0,0,,0,0
62400,0,0,,0,0
63000,0,0,,0,0
63600,0,0,,0,0
64200,0,0,,0,0
64800,0,0,,0,0
65400,0,0,,0,0
66000,0,0,,0,0
66600,0,0,,0,0
67200,0,0,,0,0
67800,0,0,,0,0
68400,0,0,,0,0
69000,0,0,,0,0
69600,0,0,,0,0
70200,0,0,,0,0
70800,0,0,,0,0
71400,0,0,,0,0
72000,0,0,,0,0
72600,0,0,,0,0
73200,0,0,,0,0
73800,0,0,,0,0
74400,0,0,,0,0
75000,0,0,,0,0
75600,0,0,,0,0
76200,0,0,,0,0
76800,0,0,,0,0
77400,0,0,,0,0
78000,0,0,,0,0
78600,0,0,,0,0
79200,0,0,,0,0
79800,0,0,,0,0
80400,0,0,,0,0
81000,0,0,,0,0
81600,0,0,,0,0
82200,0,0,,0,0
82800,0,0,,0,0
83400,0,0,,0,0
84000,0,0,,0,0
84600,0,0,,0,0
85200,0,0,,0,0
85800,0,0,,0,0
